review,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
lovely little clean modern feel located lovely street full shops restaurants short walk station gives lovely stroll river main lake friendly helpful great place,0.0,0.0,0.0,0.2,0.1,0.26666666666666666,0.0,0.1,0.0,0.2,0.13333333333333333
real heart minutes away main rail station clean helpful recommend staying,0.0,0.0,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,
couple nights recently easy minute walk station heart old town arrival worried would noisy right middle restaurant strip back looking onto courtyard really quiet reception friendly welcoming course switzerland speak excellent english helpful sightseeing suggestions restaurant recommendations large big enough bed comfortable stated back little street noise dont know overlook street would like breakfast included,0.0,0.0,0.0,0.2,0.0,0.3,0.1,0.1,0.0,0.2,0.1
front helpful friendly water pressure shower devine good location restaurants shops electrical outlets different tha rest europe front loaned us converter whole also able tell us train take track number time airport saving money time ony downside right outside place people ha going friday quite loud u till bar close time,0.0,0.0,0.0,0.25,0.08333333333333333,0.25,0.0,0.0,0.0,0.25,0.16666666666666666
husband pleasure staying nights moment walked long overnight flight hour stop paris wait connecting flight greeted friendly helpful ensured taken care immaculately clean although bit small side people met needs sufficiently proximity train station ideal us less min walk often travelling train city city switzerland also conveniently located old town lot restaurants landmarks close highly recommend would hesitate book future,0.0,0.0,0.0,0.25,0.0,0.25,0.08333333333333333,0.0,0.0,0.25,0.16666666666666666
might like booked queen bed instead single turned extremely small felt like ikea fringing location central good,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
friendly helpful comfortable quiet well air conditioned excellent breakfast starting good location minute walk main train station would definitely,0.0,0.0,0.0,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.0,0.05555555555555555,0.0,0.2222222222222222,0.1111111111111111
going holiday snaps holiday europe fabulous central location walked everywhere could easily hop public transport walking distance main rail beautiful historical city clean modern need tidy comfortable service outstanding even service given courtesy friendliness places europe one nicest places,0.0,0.0,0.0,0.13333333333333333,0.0,0.4666666666666667,0.06666666666666667,0.0,0.0,0.26666666666666666,0.06666666666666667
five minute walk bahnhof main shopping area half block limmat river street lined cafes entire excellent modern welldesigned quiet visiting heat wave love airconditioning five nights highly recommend,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,
family last much enjoyed well located minute walk train station old part town clean modern little small american standards pretty normal free wifi nice bathrooms air conditioning good breakfast included rate service friendly family loved complimentary apples front desk also rates reasonable,0.0,0.0,0.0,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.0,0.23529411764705882,0.17647058823529413
last wednesday thursday guest house first air conditioning little portable fan corner degrees degrees celsius didnt sleep next morning agree move swiss francs tried charge second unfriendly except breakfast breakfast woman pleasant upon checking suggested paying usd would better usd based credit card exchange rate said seems high clerk said varies day credit card company told always go local amount never mentioned,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,
well located still quiet comfortable zrich old town offered good costbenefit relation although switzerland whole zrich particular quiet expensive nowadays due appreciation chf,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111
stellar location easy access many sites easy walk tram ride train station helpful small us standards everything needed place really place nd large suitcase floor clean ac worked well hot august days nice breakfast buffet,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,
weve happy choice good location minutes walking central station city center little bit small clean elevator good tasty breakfast one important thing extremely friendly personal expected happy choice highly recommend want thank team especially reception desk,0.0,0.0,0.0,0.2903225806451613,0.06451612903225806,0.25806451612903225,0.03225806451612903,0.0,0.0,0.1935483870967742,0.16129032258064516
great older part great location min walk main train stationlake places interest clean breakfast good lots good choices reception pleasant helpful actually good,0.0,0.0,0.0,0.20833333333333334,0.125,0.2916666666666667,0.0,0.041666666666666664,0.0,0.20833333333333334,0.125
friendly speak excellent english little small modern clean comfortable bathroom also updated clean location couldnt better block riverlake parkingat additional fee parking space needs booked advance return defiantly,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.07142857142857142,0.0,0.0,0.2857142857142857,0.07142857142857142
convenient location luxury clean well located comfortable friendly helpful free breakfast great way start day moving around city money would suggest staying near everything,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
th th july located main street old city minute walk station suitcases many places eat doorstep clean friendly helpful good quality toilet paper satisfying breakfast included rate trams nearby,0.0,0.0,0.0,0.25,0.0625,0.3125,0.0,0.0,0.0,0.25,0.125
spent nights old town plenty restaurants bars around manager felix go extra mile solving inconvenience case problem air conditioning felix managed put us different almost fully booked also gave son wonderful present tickers fifa museum brief convenient one nicest place,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.0,0.0,0.14285714285714285,0.07142857142857142
visited one location perfect minuttes walk railwaystation nice good breakfast got small view river nice bathroom bit unusual glass door bathroom,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666
great loved close city really great truly loved cozy great breakfast tons food clean clean appartments,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,
min walk train station reception extremely helpful arrival showed us accommodation around corner guest house plenty restaurants around supermarket right next open pm river one street small normal europe plenty plugs charge mobiles usb chargers tv kettle cuppa bathroom small modern also hairdryer plug sockets overall perfect central seeing definitely return next visit,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111
luxury affordable quality choice heart old town twin bed tiny separated twin beds opposite walls nice change typical swiss configuration twin beds pushed together location minute walk train station quite good air conditioned despite overlooking neiderdorfstrasse proved plenty quiet even saturday looking well located place wont break bank good choice,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25,0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666
located within walking distance everything block river friendly helpful good breakfast included morning scrambled eggs best air conditioned located busy entertainment street quiet windows closed,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285
business trips always book friendly cozy middle hectic city secons visit received welcome back nice see find nowadays walking distance main railway station fast connections enitre city comfortable perfect breakfast,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
great location min hb station eating places nearby walling distance many attractions minutes walk university minutes walk grossmunster fraumunster bahnhofstrasse shopping area got good corner efficient accommodating reception,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.125,0.25
easy minute walk luggage train station located nice road plenty restaurants requested courtyard minimize outside noise definitely quiet bit small huge amounts maneuvering luggage etc easy deal lots different lighting options including underthebed lighting goes onoff automatically reception kindly gave us adaptor european prong one didnt fit plugs although fit switzerland beds comfortable extra pillows upon request good bathroom made excellent use small space little desk area roomy closet complimentary apples nice,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693
enjoyed great breakfast front desk could helpful car check park temporarily front,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
spent two nights alxeander end trip clean modern everything worked neiderdorf busy constant din city bad could hear throughout id say mid scale large city received discount rick steves book would breakfast included typical region,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,
located old town near train station liked central location near many restaurants especially liked movie restaurant located across river near train station breakfast included price plenty select including eggs yogurt fruit many different breads rolls meats cheeses cereals pastries size small didnt spend much time didnt matter small refrigerator stored bottles water bought small grocery store located next door helpful restaurants charge bottle water could use fans,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,
fantastic location zurichs old town close central train station coop supermarket sightseeing coming australia found accommodation comparatively expensive small sure cost living differences switzerland australia fault,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
arrived sat april afternoon pm lady receptionsorrydid take note name welcoming enthusiastic friendly gave us lots information tours go deserved commendation impressed realised throughout travel europe reception like may small clean note clever use space breakfast great location convenient best dinner across road would come back place,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111
central location old town new modern new windows help keeping noisy street noise right street would advise back however becomes stuff without fan airconditioning nice helpful breakfast food though understand request de caf,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,
spent pleasant four nights helpful efficient breakfast average location terrific walk take tram anywhere tram stop one block good restaurants close wonderful meal tres cucine across street waitress spoke languages thankfully one english negative airconditioning dont necessarily turn americans spoiled comes ac admittedly unless traveling summer dont assume ac midmay ac,0.0,0.0,0.0,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.0,0.18181818181818182,0.13636363636363635
accommodations clean extremely friendly conveniently located train station attractions shopping updated modern feel although looking window got old world charm,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
ive used occasionally recent years visiting easily walk main train station gives great experience city go convenience location old town affords lots walking opportunity plenty bars restaurants choose always clean professional beds quite small thats expected many european hotels ill continue use future trips,0.0,0.0,0.0,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,
clean comfy right heart everything short walk train station helpful friendly nothing much trouble surrounded restaurants shops things would definitely,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.1
conveniently located close train station close sights restaurants helpful front desk although small bed pillows extremely comfortable neighborhood surprisingly quiet dont mind small would definitely recommend travelers,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
great little guest house one street back main quite new clean also quite helpful sound proof could hear neighbours quite well busy street noise heard nothing pair ear plugs couldnt fix easy get main train station various city sights location great would,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,
location great nice helpful choose sleep nd level located breakfast awake terrible noise voices people almost door clean decoration simple shower licking could get right strong shower flow,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,
clean comfortable contemporary central go extra mile make unforgettable offered find platform train leaving evening awesome,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,
great location close main station old town accomodation expected breakfast fabulous friendly helpful recommend friends downside didnt experience might noisy weekend overlooking nightclub,0.0,0.0,0.0,0.2222222222222222,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111
visited last year month october family one best hotels trip great locationresturants shops supermarket everything person needs location great hospitality friendly even cute receptionist spacious warm overalla great thanks team,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
wonderful clean breakfast rich tasty super friendly one minus parking fee pricy location bit far come without car location superb right middle,0.0,0.0,0.0,0.25,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.08333333333333333
close main station hauptbahnhof around variety restaurants cafes shops easily find asian cuisine friendly helpful meet needs pleasantly surprised named lili could speak indonesian well memorable experience,0.0,0.0,0.0,0.25,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.08333333333333333
location outstanding heart old town withing yards innumerable restaurants noisy location plus siide small typical center city european great place spend time adequate place rest showerfront desk helpful attentive friendly ten minute walk train station central attentions typical swiss cleanliness order,0.0,0.06666666666666667,0.0,0.2,0.0,0.26666666666666666,0.2,0.0,0.0,0.2,0.06666666666666667
ideal location min walk station city centre lake situated older part extremely interesting amazing shops restaurants bars course many interesting buildings great photography would love swiss style comfortable friendly,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
lovely neat tucked away old streets arrived day christmas sorry missed christmas markets street near short walk hauptbahnhof tram station road away neat comfortable external blinds curtains must full moon service prompt requesting extra pillows neat breakfast area lovely selection food available served lovely lady sunday breakfast dinner numerous restaurants area sad eaten fondue restaurant entrance booking essential arranged airport transfers us,0.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.3181818181818182,0.0,0.13636363636363635,0.0,0.13636363636363635,0.13636363636363635
back october loved everything located close hb many local bars resturants considering location quiet size great fit two people specifically liked large tub soak bathroom temperature always seemed bit warm liking windows easy open week breakfast got bit repetitive us think longer otherwise would say amazing nice variety even picky eater second time would definelty ever made third time location cant beat,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,
nd always excellent reception house ready help need might bookings including free buffet breakfast free coffee table also entrance take back use going antonio house great guy,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
one booking three garage place car reading reviews going afterthe booking expecting much less really got end surprising cleanliness quiet new years eve breakfast small everything abundance service kind forthcoming professional garage building theres place mins walking distance away reserved space car lift fun members family well comfy beds small enough space actually need recommendation yes definitely youre core old town venues next door prices,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,
booked place bookingcom good location offers basic facilities good short stays small though nothing great boast buffet breakfast average gives feel european small town hotels although looks overpriced city like everything overpriced one offers decent stars star location,0.0,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941
since researched lot location looking easy receptionist friendly helpful serve fresh apples everyday complimentary water first walking distance train station shopping district many restaurants near everything good,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
friendly worth pay swiss standards breakfast free guesthaus guesthaus cheaper breakfast good service good offer discount book site would recommend shop around travel sights,0.0,0.0,0.0,0.2,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.2,0.2
one summary believe accordance swiss standard rather small quiet even though weekend facing courtyard clean downside mattress soft case caused back pain receptionists friendly helpful breakfast buffet tasty offered big choice would loved fresh fruit salad better coffee satisfying price rather lower end compared hotels great location equal standard therefore recommend get pay,0.05555555555555555,0.0,0.0,0.16666666666666666,0.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.05555555555555555
good location heart city also good breakfast short time mostly slept liked location much close everything sleep good interruptions good internet also,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
great location old town friendly helpful little small clean required amenities breakfast included suitable scrambled eggs delicious pillows comfort could hear church bells speaking colleagues locals normal hotels river nearby short walk lake recommended nights,0.0,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,0.09090909090909091,0.0,0.0,0.2727272727272727,0.09090909090909091
great place days short walk central train station across bridge old city walk everywhere buy pass us tram system easily especially rina roll helped make great friendly always good suggestions us small clean modern quiet bathroom small side worked two us breakfast morning variety items hot cold try local apple juice puts outits delicious expensive around got great rate considering hotels area much higher,0.0,0.05,0.0,0.15,0.05,0.25,0.15,0.05,0.0,0.2,0.1
always impressive prices sizes exception add really average breakfast go great beds perfect location indeed im happy company pay,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25
found real nice quiet convenient everything lots restaurants neighborhood easy access trams railroad station breakfast buffet super helpful always cheery,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.2
reception breakfast friendly professional helpful bathroom clean excellent location minute easy walk train station centrally located heart tourist attractions delicious breakfast buffet includes scrambled eggs typicaleuro buffet items would definitely great value money note first floor overlooking entrance busy noisy street tourists window closed could barely hear outside noise sleep disrupted,0.0,0.10526315789473684,0.0,0.21052631578947367,0.0,0.2631578947368421,0.15789473684210525,0.0,0.0,0.21052631578947367,0.05263157894736842
reserved family twin directly reservation mr aram prompt replying queries concerning wheelchair accessibility arrived ready us checkin reception tagged luggage inform us bring luggage returned evening another reception concern whether mom mobility wheelchair able enter family showed us inform us fit change another fortunately mom able occupy family entered luggage promised morning reception spacious clean modern,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
lovely boutique business great location wonderful especially rina front desk clean comfortable quiet large windows opened onto lovely courtyard away busy pedestrian traffic best bedpillows visit switzerland perfect arrival switzerland last easy access train station charming location old townniederdorf area,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.13636363636363635,0.0,0.18181818181818182,0.13636363636363635
one pleasant reception welcoming friendly spotlessly clean everything would need beds comfy quiet lovely breakfast something everyone slight criticism facilities hot drink return water apples though enjoyed would definitely ever return,0.0,0.047619047619047616,0.0,0.19047619047619047,0.09523809523809523,0.23809523809523808,0.0,0.09523809523809523,0.0,0.19047619047619047,0.14285714285714285
guest house one block main located quiet lane overlooked nice green courtyard wasnt fancy spotlessly clean nice linens big fluffy towels friendly wecoming breakfast included first morning european breakfasts healthy filling plenty excellent coffee suited needs perfectly highly recommend jura coffee machine dispensing fabulous free espresso lobby free local crisp apples nice touch well,0.0,0.0,0.0,0.2631578947368421,0.0,0.42105263157894735,0.0,0.05263157894736842,0.0,0.21052631578947367,0.05263157894736842
nice tourist midlevel business class located middle old town minute walk main train station excellent helpfulthey speak multiple languages know well breakfast included well done fresh basic food attached alexis restaurantowned familycompany nice good basic menu good pricing like restaurant due location ease train station value professional try,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285
bad thought would star good amenities breakfast delicious lots varieties however located pedestrian area old town hard reach car parking must reserved else u would end like us paying chf hours however price tag paid expensive stars,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693
located niederdorfstrasse cobblestone walking passage parallels main road cars allowed passage minute walk central train station running thru list needs online included air conditioning free wifi breakfast includedand affordableim little know arrived saturday niederdorf festival celebrating areas benefitswhich includes plenty partying drinking imagine bourbon st weekendbut incredibly nearly impervious sounds outside couldnt tell quite todo going outside front door helpful arrived late sat,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,
back great ac time festival going make even fun small romantic city love block river near everything breakfast included would rate good value,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.2,0.2
frills basic amenities easy walking distance sights expensive seems par course listed air conditioning doesnt actually air conditioning rather put standing fanlike contraption weak better nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
perfectly located right historic center helpful provide great experience check spacious basic amenities bed mattress firm dont like warned car parking costs chf per day located nearby access car elevator crazy expetience,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
great location many restaurants pubs around theres great restaurant right opposite next either side helpful friendly toilets quite small gets little noisy pubs around especially since weekend certainly worth,0.0,0.125,0.0,0.125,0.0,0.25,0.25,0.0,0.0,0.125,0.125
rainy summer afternoon march went low expectation given price booked hostel sister property one lane behind arriving hostel told collect keys front desk tired long flight amused rather irritated cheerful reception perfect english made irritation go away instantly infact informed upgraded hostel really cheered going obvious compact newly renovated really clean well lit bath window overlooked alley charm old city heaters,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091
transit one worth traveling airport spending old town location excellent close main train station meters lake right old town clean spacious,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
three nights small entry door street deceiving friendly helpful clean modern great breakfast well perfect location walk around old city ten minutes train station good value would,0.0,0.0,0.0,0.25,0.05,0.25,0.05,0.0,0.0,0.25,0.15
spent six nights clean made us feel like family rinna greeted us smile offered help us anything needed wed asked street ac made sure thats got small big enoughnever spent much time convenient train station heart old town free wifi ever go ill definitely hope go think left heart,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,
faces one main walk streets excelent helped us lot inquiries found place like hostel location would perfect want middle fuzz good breakfast left city one day earlier original plan,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
great summer recently renovated modern exceptionally clean got better better day experienced wonderful service offer impressive booked single perfectly fine person asked quiet back experienced noise whatsoever slept well service absolutely outstanding couldnt enough everything guest could possibly need empty small fridge even countries power point plug electrics right free wifi rate included free buffet breakfast basic job,0.0,0.0,0.0,0.2,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.2,
spent one proximity zurichs central station catch early morning train top floor interior courtyard side didnt hear street noise good thing since sits busy pedestrian street heart tourist district decent size spotlessly clean simply well appointed wifi strong complimentary apple chocolates water nice touches friendly efficient ac rather weak keeping less warm rather cool horribly hot day,0.0,0.038461538461538464,0.0,0.23076923076923078,0.038461538461538464,0.2692307692307692,0.11538461538461539,0.0,0.038461538461538464,0.11538461538461539,0.15384615384615385
im heat wave thankfully air conditioning perfect like usa live fl must ac specifically requested low floor pretty cool even expensive hotels near dont ac see folks windows open able sleep well small perfect people excellent fast free wifi great location walk old town lake see swans breakfast included rate good,0.0,0.0,0.0,0.2,0.0,0.4,0.1,0.0,0.0,0.2,0.1
many fine points air conditioning proximity train station clean efficient unfortunately location also works bar nightclub crowd party make significant noise street awakened numerous times feel like good nights sleep morning area still many hungover zombies street neighborhood trashed litter like party neighborhood like sleep much good job elements control choose insist far away street possible bring earplugs offer,0.0,0.0,0.0,0.2,0.13333333333333333,0.2,0.06666666666666667,0.0,0.0,0.2,0.2
located heart beautiful old town surrounded many places eat next door supermarket even open sundays easy get around tram getting train station mins also bus stations closed convenient whilst big perfectly formed extremely well thought clean wifi bit slow staffs nice friendly breakfast quite good real fine return,0.0,0.0,0.0,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.0,0.0,0.0,0.23529411764705882,0.17647058823529413
early summer found nice location great leave right middle negative upper level us quite warm blame unseasonable weather rain came cooled would recommend location friendly helpful request need nice fair price place,0.0,0.0,0.0,0.2,0.0,0.3,0.1,0.1,0.0,0.2,0.1
small located heart old town busy walking street main railway station short walk away friendly clean modern noise came busy street wifi bit slow though breakfast ok wasnt dreams filled expectations,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111
good moderately priced within walking distance old town one street back river around corner form tram stop clean modern breakfast bonus extended continental breakfast available every day easy get around tram made getting train station bus station convenient,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2
location good walk mins train station many restaurant bar life nearby dinner little bit noisy nice bigger expect boutique mins walk river tram station staffs nice friendly breakfast quite good,0.0,0.0625,0.0,0.1875,0.125,0.1875,0.0625,0.0,0.0,0.1875,0.1875
looking close station since travelling onto munich nights chose well whomever behind design knows thing two whilst small perfectly formed extremely well thought absolutely everything business traveller would need including free internet warm friendly excellent breakfast great bed high quality linen immaculate tiny bathroom high quality towelling value money simply beaten whilst bang heart beautiful old town double glazing good enough hear late party goers surrounded many places eat next door supermarket even open,0.043478260869565216,0.043478260869565216,0.0,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.08695652173913043
well priced geneva nervous seem star rating price like hard resist satisfied internet worked well free extremely friendly clean hot water times tram service close convenient get service dinner lot restaurants shops nearby luxury would expect price,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.25,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666
nice boutique located bustling area town life nearby unique gentlemens clubs adult stores near let bother friendly helpful general nice quiet place,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.38461538461538464,0.0,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693
loved nights great location great great breakfast reviewers say totally agree warm welcome sticks mind loved going door evening find somewhere nice eat really recommend fondue adler road sit outside street til late go back sleep surprisingly quiet given central location cars section perfect get go see grossmunster directly along little street cross bridge see fraumunster fantastic really recommend clean,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111
one block main road river numerous places eat shop neighborhood pleasant helpful encountered european visit easy walk main train station tour bus meeting point also arranged reasonable cost shuttle airport upon departure note travel agent may able book booked website,0.0,0.0,0.0,0.2,0.1,0.4,0.0,0.0,0.0,0.2,0.1
total nights april drawn location strong reviews werent disappointed located less yards main train station old town famous niederdorfstasse perfect location whole slew pubs restaurants shopping within walking distance wonderful people watching charming city wife loved place facing courtyard away street noise small modern clean lot space suitcases however fluffy king size bed made im bathroom shower right free wifi strong signal werent bumped breakfast included typical europe style,0.0,0.0,0.0,0.2,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.0,0.2,0.06666666666666667
great location old town small nice clean modern minutes walking main train station shopping areas main bahnhofstrassa famous shopping street min walking,0.0,0.0,0.0,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,
modern neat clean friendly welcoming quick jaunt train station maybe minute stroll suitable quick tourist visit tip safari bar around corner zahringer strasse good bet cold beer,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385
nice little although fairly basic modern clean great location fronting cobbled street great atmosphere lots friendly people good time minutes walk away fro waterfront great views mountains distance really friendly always say hello entering breakfast basic nice tasty ladies working friendly helpful would recommend short stays business minute walk business area enjoyed walk office pleased,0.0,0.0,0.0,0.28,0.04,0.28,0.0,0.0,0.0,0.24,0.16
first travel year old baby absolutely perfect super friendly provided us needed baby bed baby chairs breakfast etc location also convenient really close main train station also find plenty restaurants supermarkets nearby overall perfect choice travelling baby,0.0,0.0,0.0,0.23076923076923078,0.0,0.3076923076923077,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078
minute walk train station prices good beds quite comfortable free internet access excellent breakfast extraordinary quite satisfactory tips arriving airport take train main train station hauptbanhof hbf signs walk small supermarket short distance coop little away youll pass walk train station hour two closing supermarkets put stickers sandwiches sushi salads food items grab bottle swiss wine nice picnic along river,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.0,0.0,0.18181818181818182,0.09090909090909091
across river main train station easy walk parking driving great using train friendly nice dcor good value money considering expensive bit small tiny seen europe nice touch power strip four different international plugs surpisingly usa minor shock surrounding area several strip sex clubs brothels according friend met nicer safer two red light districts entrances low key ignore issue children may want stick side river train station side,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182,0.18181818181818182
two big advantages good friendly great location rather budget side building small even small renovation reception area short made whole place look abandoned clean warm small top everything glass door toilet great experience overall,0.0,0.0,0.0,0.2,0.06666666666666667,0.2,0.2,0.0,0.0,0.2,0.13333333333333333
