"hotelName","title","content","month","year","rating"
"Hotel_Alexander","Good location, great service","Very easy to reach (walking distance) from the main train station but also from the city center. A bunch of restaurants and little shop in the area as well. The rooms are very clean and the service is great (multilingual staff).",11,"2017",5
"Hotel_Alexander","Great Hotel","Our first ever visit to Switzerland. This Hotel is in the heart of Old Town Zurich. It is clean and very modern. The staff is amazing, always smiling and helpful. If your in Zurich and want to be close to everything this hotel is a great choice.",11,"2017",5
"Hotel_Alexander","Beware of security checks","Checking in - We arrived the hotel earlier than the check in hour, completed the check-in and were in our rooms at around 12:30 pm. Friendly reception. There are sofas in the lobby so my elderlies can rest while we did the check in. Rooms - We had a triple room and a twin room. Both rooms are near the lift. Convenient for my elderlies. The triple room - The triple room is a corner room. It has two windows (one facing the side alley and one facing the dining/shopping alley) so it is bright even without switching on the lights. It has two wardrobes and lots of hangers. There is a double bed and a single bed. There is powerpoint near the head of the double bed. There are also powerpoints for CH, Schuko, China and UK power plug on the leg of the writing table. Only complaint about",11,"2017",1
"Hotel_Alexander","Very solid lodging option in a convenient location","We stayed at Hotel Alexander for a few days during our visit to Zurich. We picked this hotel based on location as well as good reviews from others. The hotel is located on a fairly lively street a block from the river. There are a plenty of restaurants and shops nearby. The streetcar stop is also nearby. I would not consider this to be one of the luxury hotels, but it was a very nice mid-range option. Check in was very efficient. Our room was clean and functional, though rather small (standard size for Europe, I'm afraid). Location was excellent.",11,"2017",4
"Hotel_Alexander","Clean, comfortable and friendly staff","Tres bien situe a proximite de tous les points d interet de la vieille ville, l'hotel est facilement accessible a pieds depuis la gare. Les chambres sont modernes, renovees et tres calmes. Le personnel est tres chaleureux et professionel. Petit dejeuner correct. Great location close to all shops, restaurants and bars in Zurich old town. Easy to access walking from the train station. The rooms are very clean, freshly renivated and calm. The staff is friendly and professional. The breakfast was correct.",11,"2017",5
"Hotel_Alexander","Feeling of being deceived! (Updated on 10/21/2017)","In August 2017, I stayed in Hotel Alexander for 2 nights. In Beginning, right after I stepped into the hotel, I was asked to pay my stay in full in U.S. dollars although I booked with a valid credit card. When I insisted on paying in local money to avoid 3.5% currency conversion fee, the receptionist kept asking “are you sure??” even though she knew the trick well. (Trick 1: mislead and thus cheat on currency conversion fee) Then, I was given a 2nd floor room without A.C. despite my booking reservation clearly stated my room was equipped with A.C. When I asked to change the room, the receptionist said there was no room with A.C. available on that day. And the only thing she could do was to give me an extra fan. (Trick 2: charge extra money for AC but do not provide AC",10,"2017",1
"Hotel_Alexander","3 night stay in Zurich on route to France","Lovely Hotel in the Old Town close to railwaystation, shopping and Lake for a Lake cruise. Choose a back room away from the street as cafes and Bars noisy at night. Lovely helpful staff and good continental breakfast. Good beds, good linen and nice bathroom , small. No a/c but lovely big windows to open. Heaters provided.",10,"2017",5
"Hotel_Alexander","Good hotel located in the old town","Nice clean hotel in the Old Town quarter, approximately 10min walk to the train station which was convenient and another 15-20 min walk to the lake. We stayed in Hotel Alexander on the way down south to Zermatt. Pro: - Nice and clean hotel - Good location - Ok breakfast - Good value for money Negatives: - Rooms were a little cramped - The place was extremely hot with no air conditioning. We slept with the windows wide open due to the hot stuffy room, which meant we could hear noise from the main road as well pubs & hotels close by. - Free wi-fi was a bit slow - Soft pillows Overall nice hotel back the lack of a fan/cooling options meant our night sleep was not the best.",10,"2017",3
"Hotel_Alexander","very small rooms","Our hotel of choice was booked for our dates so they suggested the Hotel Alexander. We found the rooms extremely small, approximately 8' by 8'. The receptionist talked us into paying in US$ which was a big mistake as the hotel receipt say there is a 3.50% markup included in the exchange rate. We tried to void the transaction within 15 minutes but were told by the receptionist that it was too late. Overall we felt we were being taking advantage of at this hotel.",10,"2017",2
"Hotel_Alexander","Central location in Old Town Zurich","It is located in a walk only street. But just off of a major road for easy taxi service. You can walk to so many restaurants and boutique stores. As well as being accessible to the main train station, Bahnhof Strasse for high end shopping, and the river. Delightful breakfast. I recommend the scrambled eggs.",10,"2017",1
"Hotel_Alexander","Great value, great location in the heart of Zurich.","I stayed one night (Sunday into Monday) upon arrival to Zurich from Chicago. I chose this hotel because it met my simple needs (bed, central location, TV, free WiFi, and bathroom). I was not disappointed. The hotel and room were clean and quiet, the hotel staff was courteous, Alexander is centrally located, and the free breakfast was fantastic! My favorite thing about the hotel was that they put an apple in the room and there was a bowl of apples on the front desk - I don't know if this is standard year round or just because it's autumn, but I loved it! Staying at the Hotel Alexander was ideal for exploring Zurich because it is in walking distance of nearly everything. One tip for the newbie international traveler is don't take a cab anywhere in Zurich - it is incredibly",9,"2017",4
"Hotel_Alexander","Average!","We stayed at hotel alexander as a family for a whole week in august. The room we got was small. even below the average size, that a hotel room can be, but can’t blame the hotel as all the rooms they had were small and they didn’t know we are going to stay with a kid as our travel agent hasn’t communicated well. The bathroom was big enough comparing to the room. For the price we paid, the room didn’t provide many essential amenities. There wasn’t a tea/coffee maker. But you can request for a kettle if you want. We got a complimentary water bottle only upon our arrival but that was it. Water was never been refilled. The bed was comfortable enough but the pillows were a torture! They were very huge but very flat and uncomfortable. We travelled during a very hot time in the year",9,"2017",3
"Hotel_Alexander","Good Location, But Room Was Small","Niederdorfstrasse was located one street away from the Limmat River, in the old town of Zurich. Location wise, it was superb. There were lots of cafes and restaurants serving all kind of food within walking distance of Hotel Alexander. If one is an art lover and is in Zurich for the museums and the art, the Kunsthaus Zurich, the Musee Visionnaire and the Helmhaus Zurich are all within short walking distances from Hotel Alexander. Closed to the hotel are 2 bridges which can take you across the river to Bahnhofstrasse, the main shopping street of Zurich City. The Beyer Clock & Watch Museum is located on this street. The rate at Hotel Alexander was kinda steeped, which perhaps is the norm in Zurich. I paid CH469.00 for 2 nights 2 pax, but breakfast was included in the",8,"2017",4
"Hotel_Alexander","Friendly staff, good location","The hotel staff were friendly and helpful. Even when they were busy, they did their best to meet our needs and help us with whatever questions we had. They also helped us to book day-tours and transport to the airport. The rooms are clean and comfortable. Most rooms have air-con, which helps on warm nights (Zurich can get quite warm in Summer). There is a nice breakfast spread too. The hotel is located within the old city, and close to many attractions and restaurants. The train station, Zurich HB, is also nearby, making the hotel a convenient base from which to explore Zurich. If we were to visit Zurich again, we would certainly consider staying again at Hotel Alexander.",7,"2017",4
"Hotel_Alexander","Great property","This property is located in Old Town. It is a 20 minute walk (.75 miles) from the Sihlquai bus station, adjacent to the train station. That is where we picked up our 3 full day tours. The room was a little small and because it has a modern motif, storage space is a little difficult. Staff were friendly and helpful. The pillows were a little oversized but went flat. Not very comfortable. Breakfast was served with freshly scrambled eggs and lots of cold cuts, sufficient fruit. The coffee was very good. Wake up calls were delivered as requested. The shower had good pressure. I would not hesitate to recommend to anyone. Too bad the American dollar fell against the Swiss Frank since I booked this hotel back in February. The room was clean. There were no extraneous",7,"2017",4
"Hotel_Alexander","In the heart of the old town","We only had one afternoon and evening in Zurich, so we wanted to stay close to the train station and the attractions. Hotel Alexander is only a 5 minute walk from the train station (with luggage). Currently there is street construction going on in Zurich so I was noisy and confusing, but the staff at Alexander was so welcoming and helpful that I relaxed immediately. The room was smallish, but efficient. The rooms are air conditioned which is important because it is in the heart of noisy old town. The staff responded quickly when I requested more pillows and an extra blanket. The beds were comfortable. Breakfast was good. The location was excellent for us. The major sights are just a short walk. There are nice restaurants on Niederdorfstrasse. The hotel staff recommended the",7,"2017",5
"Hotel_Alexander","Europe tour June 2017","Great hotel. Location was perfect. It is important that a hotel is near the train station. Rooms were a little small but it is clean and in good condition. Air conditioning would be nice, but I am told most hotels do not have AC in Zurich, Staff were nice and helpful. Served with warmth and smile. We appreciated this very much as tourists. YES ... would strongly recomend this hotel. Room - OK Location - fantastic Staff - fantsatic",7,"2017",4
"Hotel_Alexander","Perfect Host","Stayed at hotel alexander for a night whilst transiting on our vacation in switzerland. Perfect location bang in the centre of zurich and very very close to zurich HB. Very convenient for onward connections. Very friendly and courteous staff. Most recommended. They even have a fantastic restaurant alexis",7,"2017",5
"Hotel_Alexander","Convenient and friendly","Probably the best thing about this hotel is the desk staff. They went above and beyond to reserve everything we needed as far as day trips and always had ideas The rooms are typical European size, small-ish, but very clean and modern. The hotel is very conveniently located. Breakfast is meh Also, be aware that this hotel is on the party street. In the morning, the streets are a mess with litter and alcohol and there were often people still drinking and even passed out in the morning. It's also quite loud at night.",6,"2017",4
"Hotel_Alexander","Great value and breakfast","Great location, breakfast and fine value. A minus for the rooms being tiny, cruiseship-like and very noisy (lousy isolation). The noise coming from the street made it difficult to sleep. WLAN was not great or dependable. Service was ok but nothing special.",6,"2017",3
"Hotel_Alexander","A travel agent's review","I am a travel agent and my husband and I recently stayed in this hotel for 2 nights. Parking is available at 30 Swiss Francs per night. The hotel is in a great location, walking distance to restaurants and many local attractions around Zurich. The room was very nice and clean and had everything you needed. Breakfast was really good with a little something for everyone. I would stay here again and I would highly recommend it to my clients.",6,"2017",5
"Hotel_Alexander","Great location","Hotel Alexander was a great stay. I was only spending one night here to catch a plane the next morning. The staff was friendly and helped sort out an issue I had when making reservations. The room was small since I was a solo traveler (fine for my purposes). It had a nice modern touch to it, breakfast and wifi were included as well. The hotel is located along a huge strip of restaurants, cafes, and bars. Despite the activity around it, I did not hear much from the fourth floor. The location also puts you dead smack in old town and minutes walk from all the landmarks and train station. I wish I had stayed a little longer but there is always next time!",5,"2017",4
"Hotel_Alexander","Great hotel! Would stay again and recommend","stayed for 2 days and this hotel is everything one needs when visiting Zurich. Very very clean, breakfast is delicious, personnel very nice and the location is great. There is a lot of restaurants in the street downstairs but the windows can block most of the noise and it did not bothered at all. Would definitely stay again!",5,"2017",5
"Hotel_Alexander","Very convenient central position","An old but renovated 3 star hotel. Rooms and bathroom facilities are adequate. Hanging space is somewhat limited with no wardrobe as such available in my single room. Over-riding any minor inconveniences is the hotel's superb location. Most tourist attractions on both sides of the river are within walking distance. I was particularly impressed by the very helpful multi-lingual reception staff. A basket of fruit, coffee, water and of course Swiss chocolates are available for the taking at the reception desk. As with most other things in Switzerland, the tariff of around CHF 250 (AUD 350 per night) is ""not cheap"" but typical.",5,"2017",4
"Hotel_Alexander","Right in downtown Zurich","Started European trip spent four nights hotel was clean and comfortable. Great location breakfast was very good every morning and the staff went out of their way to make you feel comfortable. ,..............",5,"2017",4
"Hotel_Alexander","Locate centre of Zurich Old Town","The location was great, easy to access the attractions and Zurich Main Station, room was well facilitated with everything needed such as amenities & kettle. Staff are friendly at the front desk, they acted very promptly when I requested to change the duvet cover which got a shoe mark on it.",4,"2017",4
"Hotel_Alexander","Brief stay","My boyfriend and I stayed here for one night before heading back to the US. It was a great little place. The staff was welcoming and helpful and provided us with a room, even though we arrived early for check-in. The room was modern, clean and small, with chocolate bunnies on the pillows (it was Easter) typical for our Swiss stay. The hotel is very centrally located to the train station (5 minute walk) and in the old city , located near all the attractions of that part of town. The room also included a continental breakfast that had a great, fresh selection of foods. As the hotel is very centrally located, it is also near many restaurants and bars and with the windows closed we still heard people outside in the middle of the night. In the warmer months this could be an issue",4,"2017",4
"Hotel_Alexander","Nicely located in the old town.","I stayed for a night at Hotel Alexander. The room was super clean and the staffs were so friendly. The location of the hotel is great and you can enjoy the walk through the old town and streets. There are lot of bars and restaurants near by. The Zurich rail station, and central stop etc are at walking distance. If there were a small table and two chairs in the room it would have been great. Over all I loved the stay at hotel for its location, cleanliness and friendly staff.",4,"2017",4
"Hotel_Alexander","Nice location!","Nice hotel if you need to be in the centre of Zurich: close to the Central Station and in the middle of the old town. Lots of restaurants, pubs, etc on walking distance. Good quality...not cheap, but Switzerland is rather expensive for tourists. Good breakfast.",4,"2017",4
"Hotel_Alexander","Zurich Marathon vacation","We stayed at Hotel Alexander for the marathon this year because of the reviews we found on TripAdvisor. I have to say that we were not disappointed! The hotel is easy to find, just a short walk from the main train station even with luggage and a stroller it took approx 10 mins! Located on Niederdorf there are restaurants and activities everywhere! And the apples the hotel provides for the guests are the best to be found! The room we stayed in was clean and large enough for our needs and did I mention the apples! Would definitely recommend this hotel for anyone visiting Zurich!",4,"2017",4
"Hotel_Alexander","Comfortable, clean, great location!","Hotel was in a fantastic location. Several blocks of shops, pubs, cafes and restaurants. The room was quiet and comfortable. The main shopping street is located just across the river and up a few blocks, right by the train station. A reasonable price for the location. Would stay again!",4,"2017",5
"Hotel_Alexander","Little Gem big personality","Perfect location for us, we like to be in the hub of everything, lots of restaurants and very good ones, lots of bars and we also found a nice little club to dance the night away. Everywhere in a few minutes walk, day and night. Lovely to walk along the lake in the sunshine. It was perfect for us. If your going to moan about noise in the evening then go and stay somewhere quieter but don't leave negative feedback for this little hotel, it's not their fault they are in such a great location. If you want a massive room then pay more and stay somewhere else the room was adequate size and immaculately clean.",4,"2017",5
"Hotel_Alexander","A friendly place to stay in zurich","The locals call the area where Hotel Alexander is situated' Doerfli' which means little village.t The hotel itself is situated right in the centre of the historic quarter and only ten minutes to the main rail station.Hotel Alexander is a family run hotel and is only a short walk to a number of well known Zurich historical sites . The rooms at the hotel are clean and comfortable and there is a variety of options on the breakfast menu. There is a choice of small eating places close by , the best being a fondue restaurant right on the hotel doorstep . Wandering the lanes around the historic quarter is a lovely way to spend an afternoon. The staff at the hotel were very friendly and helpful . There is a house magazine which explains the many Zurich attractions and",3,"2017",5
"Hotel_Alexander","Boutique hotel in Zurich","Great little hotel 20 mins from airport in the old part of the city. Close for designer shopping, restaurants, walks along the river and the concert venues. Simply furnished room but everything we needed. We didn't have a kettle but we're provided with one on request. Great restaurant recommendations from the reception staff.",3,"2017",5
"Hotel_Alexander","Simple but very nice","Clean, uncomplicated. Customer service was excellent, thanks Flora. Great location, walking distance to restaurants and Central Train Station. Very clean, modern, room not too big but enough for my purposes.",3,"2017",5
"Hotel_Alexander","Great location and confy room","Walk everywhere in Zurich. Just one block from the water. 10mins walk to the best picture spots and shopping. Room was clean and spacious. Nice breakfast and friendly staff. A little voice from the street but nothing you can't deal with. Would def recommend specially if you r traveling with friends.",2,"2017",5
"Hotel_Alexander","Nice boutique hotel in a great location","I come here 4 - 5 times a year, and it's always a surprise how friendly the staff is. It may not be the most luxurious hotel in town, but an excellent price/quality ratio. Clean, modern rooms, not too large but well equipped. And right in the middle of everything: restaurants, bars the main railway station. An excellent choice",2,"2017",5
"Hotel_Alexander","Great location and friendly staff!","My wife and I stayed over for a few days in Zurich and arrived by train at the main train station. The hotel is easy enough to find as it is just down the cobblestone street. Pulling luggage down the street is noisy and a little challenging. What I liked about our stay were: 1. The reception was very friendly and helpful, recommending places to go, and a good fondue place down the road. 2. The room was not too small, enough room for 2 of us to move around unhindered. 3. Room and bathroom were clean, heating was on throughout the day (which I loved). 4. Breakfast provided had a generous selection of cooked food, cold cuts, pastries and coffee and tea came as personal little pots, which I found lovely. 5. The hotel is close walking distance to many places such as the",1,"2017",5
"Hotel_Alexander","Excellent location in old town","Immaculate family run hotel. We stayed here to enable us to enjoy New Hears Eve in Zurich and would highly recommend. Convenient for old town, riverside promennade, main railway station and the public car park. Lovely restaurants located close by....the one directly opposite was wonderful for supper. I would not hesitate to return to this hotel.",1,"2017",5
"Hotel_Alexander","Wonderful stay","The location was perfect, the price was a good deal, the room was comfortable, and the staff were friendly and efficient. We have one child, and the ""family room"" with three beds was perfect. There would not be space for a family of four in one room, though.",12,"2016",5
"Hotel_Alexander","Only 2 Nights","Stayed at this hotel in September,Great Location, a short walk (5-10 min ) from the main Hauptbahnhof (main-station), Close to lots of restaurants shops and the oldpart of the bustling city .Rooms were clean and had all you needed ,Staff were polite and very helpful . Breakfast was OK and had the usual food selection available. If in this part of the world again would stay here again .",12,"2016",4
"Hotel_Alexander","A home away from home","I spent almost a week at the Alexander and loved it. The staff were always very warm, welcoming and helpful. It was impeccably clean and the room had everything I needed for a comfortable stay. The location is fantastic - in a lively, bustling part of town, a short walk from the Hauptbahnhof (main train station), ETH and other major landmarks of Zurich. The breakfast that was served every morning was fresh and filling with a choice of hot and cold foods.",12,"2016",5
"Hotel_Alexander","LOvely and cosy hotel!","Stayed for three days, the hotel is very well situated and the staff is really nice. on the day of the check in we were offered water and small chocolates in the room. The breakfast is fine for a 3 star hotel. Booked last minute it was a bit pricey but so is all of Zurich!",12,"2016",5
"Hotel_Alexander","Ideally Situated","My wife and I stayed three nights at the Alexander and found the staff very helpful and accomodating, the location ideal, and the room comfortable though compact. The breakfasts were part of the room charge and had a nice selection of meal choices. Given that Zurich is quite expensive the breakfasts add real value to staying there. If there are events in the old town such as Fasnacht which took place while we were there, the hotel in right in the middle of the event. The room also had a safe. A very good place to stay.",11,"2016",4
"Hotel_Alexander","Small clean hotel, in a great location!","After reading the trip advisor reviews i decided to book a twin room at this hotel. To be honest it's exactly as it says on the tin. It's in a great location in the old town. The tourist points in Zurich are so accessible by foot. With tram 3 stopping at the top of the street and tram 4 running along the riverside. The hotel is a earshot away from an excellent choice of bars and restaurants that can be explored in thecsurrounding quaint cobbled streets! A bonus is there is a mini Mart and an off licence on the corner of the street. Which helps as the only thing in the mini bar is two complimentry bottled waters and two apples in the room. Very healthy 😣 There is a takeaway Italian and wine bar next door to the hotel, with a couple of restaurants on the door step. The",11,"2016",4
"Hotel_Alexander","A very good hotel","I want to advice everybody to go to this hotel. The location is very nice and It's really a professional hotel. Room was really good, very comfortable bed and pillows. It was very clean also.Then I want to thank the staff for everything. So I think I'll stay here again next year.",11,"2016",5
"Hotel_Alexander","Very late seeking desparate for accommodation. Great Hotel and night staff","We have lost our key to the apartment we rented in Zurich for one week while on vacation . We had to look for alternative accommodation at 21:30 at night. However all our personal belongings - Proof of identity, passports and credit cards were locked in the apartment. Only one room was available at the hotel and the night staff was so friendly to accommodate us while taking only our word that we would only be able to pay for our stay the next afternoon at 16:00 when the owner of the apartment will return to Zurich with the duplicate apartment key. Hotel is near to many of the attractions Zurich has to offer.",11,"2016",4
"Hotel_Alexander","Quaint Old Town Stay","Hotel was selected for location near Hirschenplatz and to have a cobblestone alley ambiance. Stayed in room 309 which overlooked a courtyard garden. Rooms are very clean and nicely appointed contemporary designs although not very large. Air circulation was by window only so if traveling during hot periods, it may get quite warm. Breakfast was suitable for a good start to the day and reception staff was very helpful. elevator is quite small so large luggage would occupy space of another traveler. About 8 min walk to train station. Stay was 6/12-6/14.",11,"2016",4
"Hotel_Alexander","Great Location in the middle of old town.","The location is Great! You can just step out of the hotel and start walking down Niederdorfstrasse. Great pasta place right next door. Rooms were a little bit small. The bathroom has a frosted glass door. A little bit inconvenient when you share with 2 other people.",11,"2016",5
"Hotel_Alexander","Zurich weekend break","This is a lovely little hotel, with a clean modern feel located on a lovely Street full of shops and restaurants. It's a short walk from the station and gives for a lovely stroll down the river to the main lake. The staff are all very friendly and helpful. Great place to stay",10,"2016",4
"Hotel_Alexander","Amazing","The hotel is just in the real heart of zurich, few minutes away from the main rail station. Rooms are very clean, the staff were so helpful. I recommend to stay in Hotel Alexander if you re staying in Zurich...",10,"2016",5
"Hotel_Alexander","lovely hotel in the heart of the old town","I stayed here for a couple of nights recently. The hotel is an easy 5-10 minute walk from the station in the heart of the old town. On arrival I was worried that it would be noisy as it is right in the middle of the restaurant strip, but I had a room at the back, looking out onto a courtyard and it was really quiet. The reception staff are very friendly and welcoming and of course, because it is Switzerland, speak excellent English. They were very helpful with sightseeing suggestions and restaurant recommendations. My room, while not large, was more than big enough and the bed was very comfortable. As stated, my room was at the back of the hotel, so I had very little street noise. I don't know what the rooms that overlook the street would be like. Breakfast was included in the",10,"2016",5
"Hotel_Alexander","Nice location, great staff.","The front staff was very helpful and friendly. The water pressure in the shower was devine. Good location to restaurants and shops. The electrical outlets were different tha. The rest of Europe, the front staff loaned us a converter for our whole stay, they also were able to tell us what train to take the track number and the time to the airport saving money and time. The on,y downside, our room was right outside a place where there are people ha going out on a Friday night and it was quite loud u till after bar close time.",10,"2016",4
"Hotel_Alexander","Great introduction to Switzerland","My husband and I had the pleasure of staying 2 nights at the Hotel Alexander. From the moment we walked in, (after a long overnight flight and then 3 hour stop over in Paris to wait for a connecting flight) we were greeted by the most friendly and helpful staff who ensured we were taken care of. Our room was immaculately clean, although a bit on the small side, with only 2 people, it met our needs sufficiently. The proximity of the Hotel to the train station was ideal for us, (less than a 5 min. walk) as we were often travelling by train from city to city in Switzerland. It is also conveniently located in the old town with a lot of restaurants and landmarks close by. We highly recommend this hotel and would not hesitate to book again in the future.",9,"2016",5
"Hotel_Alexander","Small but good location","It might be like this in all Zurich but we booked this hotel because it had a queen bed instead of a single and it turned out to be extremely small rooms. It felt like a room from Ikea. Other than the room itself the staff were very fringing and the location is very central and good.",9,"2016",3
"Hotel_Alexander","Hotel Alexander","friendly helpful staff, comfortable, quiet , and well air conditioned room ,excellent breakfast starting at 6:30 , good location only 4 to 5 minute walk to main train station. Would definitely stay there again.",9,"2016",5
"Hotel_Alexander","Value, Spot on Service, Great Location","Going through all my holiday snaps from our Holiday in Europe. Alexander was a fabulous central location. We walked everywhere or could easily hop on public transport. Walking distance to the main rail, beautiful historical city. Rooms clean modern need tidy, comfortable and the service from staff was outstanding. Even the room service was given with courtesy and friendliness. Of all the places we stayed in Europe Alexander was up there as one of the nicest places we stayed.",9,"2016",5
"Hotel_Alexander","Great value near Zurich Bahnhof","Just a five minute walk from the Bahnhof and the main shopping area and a half block from the Limmat River, Hotel Alexander is on a street lined with cafes. The entire staff is excellent; the rooms are modern, well-designed and quiet. And, if you are visiting during a heat wave as we were, you will love the air-conditioning. We were there for five nights and highly recommend it.",9,"2016",5
"Hotel_Alexander","Great Little Hotel","My family and I stayed in 2 rooms at this hotel on our last night in Zurich and very much enjoyed our stay. It is well located (5 minute walk from train station and in the old part of town), clean and modern. The rooms are a little small by American standards but pretty normal for Zurich. There is free wifi, nice bathrooms, air conditioning and a very good breakfast (included in the room rate). Service was very friendly and our family loved the complimentary apples at the front desk and in the rooms. Also the room rates were very reasonable.",9,"2016",4
"Hotel_Alexander","Heatwave Fiasco","I stayed there last Wednesday and Thursday night. I was in the Guest House the first night. No air conditioning and a little portable fan in the corner of the room. It was over 90 degrees (33 degrees Celsius). I didn't sleep at all that night. The next morning they agree to move me for 46 Swiss Francs. Then they tried charge me for both rooms the second night. They were so unfriendly too. Except the breakfast room. The breakfast woman was pleasant. Upon checking in they suggested paying in USD because it would be better for my USD based credit card. The exchange rate was 1.08 so I said that it seems high and the clerk said it varies by day. My credit card company told me to always go with the local amount so I did. They never mentioned that they were",8,"2016",1
"Hotel_Alexander","Hotel Alexandre","Well located and still quiet and comfortable rooms in the Zürich old town. It offered a good cost/benefit relation, although Switzerland as a whole and Zürich in particular are quiet expensive nowadays due to appreciation of the CHF...",8,"2016",4
"Hotel_Alexander","Great small boutique hotel in Zurich","Stellar location with easy access to many sites. An easy walk or tram ride from train station. Helpful staff. Small rooms by US standards but had everything we needed. No place to really place 2nd large suitcase other than on the floor. Rooms were clean. A/C worked well on hot August days. Nice breakfast buffet.",8,"2016",4
"Hotel_Alexander","Very good hotel","We've stay at the Alexander hotel and very happy with this choice. Very good location, a few minutes walking from central station, city center. Little bit small, but clean room, elevator and good tasty breakfast. One more important thing: extremely friendly personal. My stay was over the expected, I am happy with my hotel choice and highly recommend Alexander hotel. Once again, I want thank you to the hotel team, especially on reception desk! Alexander A.",8,"2016",5
"Hotel_Alexander","Return visit","This is a great hotel in older part of Zurich great location 5min walk from main train station,lake and all places of interest. The hotel is very clean and the breakfast is very good with lots of good choices. The staff on reception are very pleasant and helpful actually all staff are very good.",8,"2016",4
"Hotel_Alexander","Excellent Location","Very Friendly staff who speak excellent English. Room was a little small but modern, clean and very comfortable. Bathroom has also been updated and very clean. The location of the hotel couldn't have been better. Once block from the river/lake. The hotel has parking,at an additional fee , parking space needs to be booked in advance. If we return to Zurich we will defiantly stay at the hotel again.",8,"2016",5
"Hotel_Alexander","Na","Convenient location. Not a luxury hotel but clean and well located and comfortable. Staff was friendly and helpful. The free breakfast was a great way to start a day of moving around the city. For the money I would suggest staying here. Near everything",7,"2016",3
"Hotel_Alexander","Hotel Alexander","Stayed 11th to 15th July 2016. Located on main street of old city about 10 minute walk from station with suitcases. Many places to eat on doorstep. Clean, friendly & helpful staff, good quality toilet paper. Satisfying Breakfast included in room rate. Trams nearby.",7,"2016",5
"Hotel_Alexander","Great hotel, great manager","I spent 3 nights at the Alexander . Just at the Old Town, plenty of restaurants and bars around . The manager, Felix, will go the extra mile for solving any inconvenience . In my case I had a problem with the air conditioning and Felix , not only managed to put us in different rooms ( with the hotel almost fully booked) but also gave my son a wonderful present: Tickers to the FIFA museum . In brief , a very convenient hotel in one of the nicest place of Zurich",7,"2016",5
"Hotel_Alexander","Good location and nice breakfast","Visited this hotel for one night. The location was perfect. Just a 10 minuttes walk from the railwaystation. Nice rooms and good breakfast. We got a room with a small view to the river. IT was a nice bathroom, but it was a bit unusual with just a glass door between the room and the bathroom.",7,"2016",4
"Hotel_Alexander","Super","It was a great stay in the hotel. We loved it. Close to the city. It was a really great stay in the hotel. We truly loved it. Cozy room and great breakfast with tons of food. Clean rooms and clean appartments.",7,"2016",5
"Hotel_Alexander","Perfect!","The hotel was a 7 min walk from the train station. The reception staff were extremely helpful on arrival. They showed us to our accommodation around the corner at the Guest house. We had plenty of restaurants around the hotel and a supermarket right next to the hotel which was open from 8am- 9pm. The river is one street over. The room was small but normal for Europe. It had plenty plugs to charge our mobiles and 2 USB chargers. Tv in room but no kettle for a cuppa. The bathroom was small but very modern and also had a hairdryer and plug sockets. Overall is was Perfect. Very central for seeing Zurich. I will definitely return here on my next visit.",7,"2016",4
"Hotel_Alexander","Affordable twin room","Hotel Alexander is not a luxury hotel, but it is an affordable, quality choice in the heart of the old town of Zurich. Our twin bed room was tiny, but the separated twin beds, on opposite walls, were a nice change from the typical Swiss configuration of twin beds pushed together. The location, about a 7 minute walk from the train station, is quite good. Our room was air conditioned, and despite overlooking Neiderdorfstrasse, proved to be plenty quiet, even on a Saturday night. So, if you are looking for a well located place in Zurich that won't break the bank, Hotel Alexander is a good choice.",7,"2016",3
"Hotel_Alexander","Great location","Hotel located within walking distance of everything in Zurich and 1 block from river. Very friendly helpful staff. Very good breakfast included each morning; scrambled eggs are the best. Air conditioned room located on busy entertainment street but room was quiet with windows closed.",6,"2016",5
"Hotel_Alexander","Cozy and friendly atmosphere","On business trips to Zurich. I always book the Alexander. A friendly and cozy hotel in the middle of a hectic city. And on my secons visit, I was received with a ""welcome back, nice to see you again."" Where do you find this nowadays? On walking distance from the main railway station, with fast connections through the enitre city. Comfortable rooms, perfect breakfast.",6,"2016",5
"Hotel_Alexander","Good location and efficient staff","Great location. 10 min to zurich HB station. Eating places nearby. Walling distance to many attractions. 10 minutes walk to the University of Zurich. About 10 minutes walk to Grossmunster, Fraumunster and Bahnhofstrasse shopping area. Got a good corner room. Very efficient and accommodating reception staff.",6,"2016",4
"Hotel_Alexander","Nice base for exploring, especially Old Town","This was an easy 7-minute walk with luggage from the train station and located on a nice road with plenty of restaurants. We had requested a courtyard room to minimize outside noise and it was definitely quiet. Rooms are a bit small with not huge amounts of maneuvering room with luggage, etc. But it was easy to deal with that. Lots of different lighting options in the room including under-the-bed lighting that goes on/off automatically. Reception kindly gave us an adaptor because our European 2-prong one didn't fit any of the room plugs, although they did fit other rooms in Switzerland. The beds very comfortable, extra pillows upon request, good bathroom that made excellent use of a small space, a little desk area and roomy closet. Complimentary apples in the room were a nice",6,"2016",4
"Hotel_Alexander","Wonderful Front Desk Staff","We enjoyed our stay at the Alexander! Great breakfast. The front desk staff could not have been more helpful. If you have a car which we did when you check in you can park temporarily in front of the hotel.",6,"2016",5
