"airlineName","title","content","month","year","rating"
"Pegasus-Airlines","Does what it says on the tin","Nothing spectacular but then again nothing bad.

Flights were on time although chaotic on the way back as gate was changed with no announcement.

Plane back was old and anyone over 5’6 was doubled over as the leg room was very minimal.

Would I fly them again? Yes, it was convenient for the part of Turkey I needed however it’s no thrills. Staff were pleasant enough and there were no dramas.

Don’t pay for a Ford and expect a Ferrari. Load the iPad with stuff to watch and time flies.",9,"2018",3
"Pegasus-Airlines","bad","u have to paid for everything. the plane was totally uncomfortable, we feel so much turbulence, even the weather was good.",9,"2018",2
"Pegasus-Airlines","Horrible flight!","The flight is more than 3 hours between Istanbul and Barcelona. However even water service is with charge, a small water bottle is EUR 1,50. No need to say the seats are super cramped, maximised to accept more customers. As a 6'1"" (185 cm) tall person, I couldn't sleep a moment. Short flights and long haul flights should have a difference in the service.",9,"2018",1
"Pegasus-Airlines","Very bad","This is really a low class airline company. There is no room for your feet, there is absolutely no service on the airplane.
The flight was delayed when I went to Turkey.
On the return flight, they had problems with an emergency door. We sat waiting on the aeroplane for 1 1/2 hour before they decided to move us to another aircraft. There we waited for another hour before we were allowed take off.
During this time we were served nothing!
When the plane finally took off and had reach service height. We were served a cheap bread with nougat inside and a bottle of water!!!!!!
Never again!",9,"2018",2
"Pegasus-Airlines","Low cost Brussels to Antalya and back","Low cost bringing you from A to B at a cheap price but everything else has to be paid (luggage, drinks, food, ...). Cabin crew has to sell constantly. Almost no time between two flights so cabin is poorly cleaned. We were lucky because all flights were on time. We checked in very early so we got two seats in the exit row with more legroom free fo charge.",9,"2018",3
"Pegasus-Airlines","Cheap and fine","a basic service, which was very cheap. zero food or drink (unless purchased), minimal luggage allowance, basic aircraft with no entertainment
usual basic uncomfortable seating
arrived on time, so overall all is well",9,"2018",4
"Pegasus-Airlines","Reasonable replacement to the deceased Monarch airline.","Popular destination that previously been covered by Monarch. With the death of Monarch other airlines hiked up their prices on this route. Pegasus was reasonably priced. Comfortable seats with reasonable leg room. Friendly staff though a bit disorganised. Basic snacks available on flight. Worth considering if you intend to use this route. We would use again.",9,"2018",4
"Pegasus-Airlines","low cost airline, good quality","Comfortable seats. good quality for low price. Food and drinks are for extra dollars on the plane
Attendants are nice and friendly.
No respect for cabin baggage capacity. some people had more than what was allowed, which resulted in no space for people with one handbag to put their luggage.",9,"2018",4
"Pegasus-Airlines","The worst Airlines ever","Stay away from this airlines, they turned off the AC while all passengers were on board till flight took off. We were suffocating !",9,"2018",1
"Pegasus-Airlines","First time Pegasus","No complaints at all. Flights on time both outgoing and incoming. Very pleasant staff and good service.",9,"2018",5
"Pegasus-Airlines","rude ground staff, delayed flight","The male staff member at the check-in counter at the airport was not polite enough when he asked the ladies traveling with me to check their identities.Then we went to another lady employee who was very kind and helpful.
Also there was a delay in our flights for more than 1 hour and we didn't hear any apology from the airline and they didn't even serve water after all that delay. They even charge for water.",9,"2018",2
"Pegasus-Airlines","London to Izmir direct flight","This September we flew from London Stansted airport on a direct flight to Izmir Turkey. The service is extremely good from booking to online check-in to arrival. We took the option of booking seat, meal and baggage allowance, which compared to many other companies is very reasonably priced. The flight crew are always very helpful and courteous and to be honest I wouldn’t consider flying to Turkey with anyone else.",9,"2018",5
"Pegasus-Airlines","Terrible","Long waiting in Vienna, overbooked in the middle (Istanbul), bad service, small leg room, everything payable...",9,"2018",1
"Pegasus-Airlines","On time and good service","On time and good service, the seets are prety small and not much space for long legs. for short flights is´t okey.",9,"2018",3
"Pegasus-Airlines","I could not fit into the seat","We all know low-cost airlines - but Pegasus offered me so long the smallest legroom. My knees have continusly in touch with the seat in front of me - making the whole travel painful. I am 184 cm tall - I would say dont go with them if you are above 175. The staff were also not so nice. I would not call them rude, but you know, when all smile is very fake and you get no attention at all. On board there were no movies, no nothing. You stare ahead and suffer - this is how you fly with this company. I have paid the electronic check-in- only to receive a mail upon return flight morning that there was some electrical problem and because of this they cannot check me in - they suggest to go to the airport somewhat sooner. Well thank you Pegasus - I would never ever go with you.",9,"2018",2
"Pegasus-Airlines","Good service for a reasonable price","The company provides good service for a reasonable price. The food was not included in the ticket price. But it wasn't a problem cause flight duration was about 1 hour 50 minutes. It is a lowcoster and people should understand it when choosing the airline. I often use Pegasus Airlines for family travellings. I am satisfied with this company.",9,"2018",5
"Pegasus-Airlines","Experienced short delay - but the seats are leather and comfortable.","The trip is short - 70min. Drinks or food are not free during flight. But the ticket is cheap, and seats are comfortable. No complain here.",9,"2018",4
"Pegasus-Airlines","Good value, good experience","Take off and landing were on time. It was reasonably comfortable. Staff was amiable. All luggage arrived on time and in good condition.",9,"2018",4
"Pegasus-Airlines","Good servise for a nice price","Good service, a lot of attractive disconts. All you need is to be attentive about the size of your luggage",9,"2018",5
"Pegasus-Airlines","Never again","Pegasus was the cheapest option, but I don't want to experience that level of uncomfortable travel again. The last leg aboard their B737 Istanbul to Abu Dhabi flight had extremely cramped, uncomfortable seating and they kept the cabin temperature high enough to maintain a slight sweat. It was the longest 4 hours I can remember! And good luck with their online service. I was lucky enough to get online and order meals for my wife and I, however no meals we're forthcoming and their credit card machine wouldn't accept any of my credit cards which I used prior and after the flight.
The cabin crew we're very nice and professional and is the only thing keeping my reveiw a two instead of one. So, if you're looking desperately to save some bucks go for it, but I would strongly advise having cash on hand (euros!) in case you want to buy food, etc. onboard and be ready for cramped seating in a too warm atmosphere.",9,"2018",2
"Pegasus-Airlines","SAW worst airport, Pegasus worst airline","Sabiha is the worst airport in organization I have seen. Pegasus are crooks sailing a drink of water at 4 Euros. Worst airline. Reached 2:45 hrs before flight but nearly missed it with lots of tension and trable ! Not 1kg can pass as cargo without tedious buying extra even when there is 5 kg less in hand bags ?",9,"2018",1
"Pegasus-Airlines","Good budget airline","On time, easy boarding, reasonable leg room. We opted to take our own food, but if you order on line reasonably priced.",9,"2018",4
"Pegasus-Airlines","Fair service for the price","It was a good flight. I don’t know what people who fly pegasus keep complaining about. It is a low cost flight so don’t expect all the luxuries you’ll find in Turkish for instance. The flights (to Istanbul and back) were on time and terms were clear regarding luggage. Would definitely fly again with them.",9,"2018",5
"Pegasus-Airlines","Very pleased","First time with them had a good flight no problems they was on time wi5h no hood ups we will use again",9,"2018",5
"Pegasus-Airlines","Delays galore","I went to Hurghada travelling from Stansted last month. We had nothing but problems. The flight numbers and times were changed and we were not told. Only found out on the morning of travel. Staff on the check in desk were pleasant by the flight was delayed and no updates from the staff on the gate. They were rude. The airplane turn around time was quick but this meant they didn’t clean the plane and I was left with the passengers before rubbish in the back of the chair. Only a couple of chairs on the plane reclined which didn’t make sense. The crew were friendly. When we got to Hurghada we were two hours late and our suitcase wheel had been broken off. On the return journey we tried to check in online the day before but only part of our flight was showing (going via Istanbul). We could not check in on line and it would not tell us why. Only found out at the airport that again the flights had been changed. Flight delayed again!! Only time the flight did leave on time was our connecting flight from Istanbul to Stansted. Since being home I have been trying to contact Pegasus to report the damage to my case. It took over an hour to get the request for contact form sent and then I have only managed to send one email reply to them as the email comes up not recognised and the number they have on the website is never answered so I have not been able to claim for the damage through them.

I will not be flying with them again",9,"2018",2
"Pegasus-Airlines","Worst airline","This was definitely the worst airline.. no English speaking staff on the Istanbul izmir flight
2hours delays and no one to assist
The most basic plane i ve ever seen",9,"2018",1
"Pegasus-Airlines","Flying with cats.","Every summer we take our cats with us --back and forth-.The crew are helpful and love the cats who are no bother and quite used to it after six years of traveling.
We sit in the first row as there is more space and away from the other passengers-just incase one hates cats or allergic to fur!
The crew on this airline are always smiling, answer all the questions, help with luggage and they are all very beautiful-including the guys--. The food is not bad either, coffee is Ok too. Recommend this airline to what ever destination, won't be disappointed !",9,"2018",5
"Pegasus-Airlines","Average Travel Experience","This is was the first time to try Pegasus Airlines, the plane is small and the Seat space is very small which make the travel experience is very hard and uncomfortable, Cabin Crew are not professional enough, cannot use this Airlines to travel long distances, no screens, no entertainment option even if you want to pay for it, postitves that plane is clean.",9,"2018",2
"Pegasus-Airlines","On time and not cramped","Departed and arrived on time; Less cramped than other airlines on this route. It is a budget airline, but I would repeat given the correct price and schedule.",9,"2018",5
"Pegasus-Airlines","Istanbul to Antalya","The plane was filthy!
There was food on the seats and trash in the seat pockets.
The flight was delayed ...
And the crew are not very professional.
Cheap is cheap ... and trashy.
I have stopped booking with them and my next flight is on Turkish Airlines ... at half the price.
Today, I suggested Pegasus to relatives who are in Antalya (because it is cheap) and they said NEVER - they had a terrible flight with them.
SAD",9,"2018",1
"Pegasus-Airlines","Don't expect much","What you pay for you get. however there was no delay in the flight and the crew were so friendly. I have to change the date of my flight so and I did not pay any charges. Actually they refunded me as the new date is cheaper than what I booked. Just one last thing. This airline doesn't offer a big legroom. if you are tall better not to book with this airlines",9,"2018",4
"Pegasus-Airlines","You get what you pay for! 5 star","Budget airline, cramped and uncomfortable (ok with one of those neck pillows you can buy) but less than half the price of the likes of emirates / etihad.

However they should accept all types of credit card (my Uae one wouldn’t work but luckily I had cash for water!)

They get you on and off the plane speedily. Not sure why people are complaining, you get what you pay for.

Very friendly staff too working with what they are given to provide a great service on a not so great plane.",9,"2018",5
"Pegasus-Airlines","For the Price you pay its fine","it was an ok flight not the best in the world , but during August the tickets price to Doha where mile high. For what It was an ok flight . Again food is sold on request, entertainment is not available on board. I wouldr eccomend to have a bit more professional staff who are more friendly and know how to handle customers , especially that the airline is a bdget airline to the travellers are not the top notch quality. Bathrooms need to be cleaned more frequent",9,"2018",3
"Pegasus-Airlines","Budget airline","The flight was a short one amd was good enough.The airline itself is a budget airline, meals and water need to be bought and are not offered for free , there is no entertainment system instllled on board.",9,"2018",4
"Pegasus-Airlines","Didn't like the fact that they needed to do a security check only to those flying to Tel Aviv..","Maybe it has to do with the airport, but when waiting for the boarding they did a security check only to those flying to Tel Aviv.
The flight itself was ok, service not great, food with extra pay but fine to eat..
Overall for a budget airline you get what you pay for.",9,"2018",3
"Pegasus-Airlines","Flights were on time, nice service","The flight left on time and arrived on time at Istanbul, which was great since we had another flight to catch.
The service was ok, not the best I've seen.
The plane was nice and seats pretty comfortable.",9,"2018",4
"Pegasus-Airlines","Worst airline ever","Second and last time to use this airline. THE WORST ever!!! Staff don't pick up phones, its like impossible to get through them and when you do they are so rude. even ground staff at the airport are a nightmare. On top of the bad service, the planes are the worst and always have delays. If I had a choice between taking a Pegasus and cancelling my trip to take another plane, I would..

But service is sooo bad, I would rather pay more than ever use them again!!",9,"2018",1
"Pegasus-Airlines","Pegasus Airlines review","Last Pegasus flights was delayed for 45 mins due to tire change in Sabiha Airport. There was clearly a miscommunication between captain and ground ops as all pax were delivered to aircraft and then were returned to terminal. After a 30 mins waiting in terminal, tires were changed and we contined to Izmir. As I am in aviation myself, I applause the captain for his flight safety and good preflight check. I rather wait another 30 mins, then fly on a worn out tire. Will fly again Pegasus.",9,"2018",3
"Pegasus-Airlines","Standard Budget Airline","This is a budget airline like any other, so seats are small and everything from seat selection, hold baggage and food is at added service charges. I have flown with this company many, many times. I often find the evening flights from Stansted London to Istanbul are late/ delayed leaving and almost all flights I have taken with them are full and busy.

The staff are friendly and the planes interior is clean and standard, no issues.

This airline are very reasonable for domestic flights within Turkey and also ticket prices include 15 kg baggage on DOMESTIC flights only, but sadly not on international flights.

Sometimes there are great campaigns/deals on their websites on certain flights and you can get in off-peak periods really cheap tickets for £35 or so from London to Istanbul- you have to keep an eye out for these ones.",9,"2018",3
"Pegasus-Airlines","Difficult from start to finish","We have flown a few times with Pegasus to Elazig. One thing I have never known them to be on time for any flight. The planes are basic but it is a low cost airline. They have changed their web site but a lot of things do not seem to work. Phoning and asking a question is extremely difficult, they do not seem to understand at all. From London to Elazig you have to change from International to domestic flight at Sabiha Gökçen International Airport Istanbul, the passport control at the airport is horrendous and can take over an hour in the peak season, if you have a connecting flight you have to be rude and push in or you will miss your connecting flight. On some flights Pegasus move your luggage to the connecting flight but sometimes you have to collect it at baggage control and then check in at domestic, we have been luccky so far Pegasus have transferred our luggage for us. I have booked to go again to Elazig, the website has changed many things do not work, links lead to nothing, The manage my booking section on the pegasus website is empty and there does not seem to be anywhere to confirm your passport details (API), on phoning I was informed that I cannot do my API until 72 hours before the flight, but this is not mentioned on the website as far as I can see. There can be extremely long wait times between the connecting flights and it can take hours and several attempts looking at many flights to avoid these long waits that can many hours. It is often better to look for the flights on skyscanner first and then book with the link from there at least skyscanner shows the wait time which on pegasus is not clear. Some staff can be very helpful, but many are completely useless. I spoke to a member of staff and she cut me off, I spoke to another member of staff and they could not seem to work out that when I arrive in Istanbul at 17.45 I would have time to catch the 21.15 flight to Elazig, they said there would not be enough time, they wanted me to wait all night until the following morning at 06.25 to fly, its madness. Be very careful if you book with Pegasus, my advice if you can avoid it you are probably best to do so. Sadly there are not many options for Elazig. At check in there can be very long queues and it takes quite a long time. Be prepared for flight delays.",9,"2018",2
"Pegasus-Airlines","SABIHA GOKCEN AIRPORT & PRINCIPAL CARRIER PEGASUS AIRLINES","The Airport is a disaster during peak traffic. I had a Business Flexi ticket but do not expect any privileges or special desk when you buy the more expensive ticket for there are none on the check-in side.
I queued for more than one hour and eventually missed my flight. There are few if any attendants on hand to help and the standard of ENGLISH is very poor. I could not even find an Information Desk?",9,"2018",2
"Pegasus-Airlines","The worst","I will start with a broken bag, my bag is made from solid material like a fiberglass, I travelled with it many times with different airlines, but with Pegasus it was broken.
2nd thing, their employees don’t know anything about company rules, I reserved a business flex, so, I have 20 kg check in and 12 kg carry on, but they make a problem for me and asked me to remove 3 kg from my hand bag.
Finally, they are the worst",9,"2018",1
"Pegasus-Airlines","Pegasus airline DXB-SAW","I am used to travel on big airlines like Emirates and Qatar airlines, Unfortunately Pegasus airline did not impress me at all, although I paid for the seats in front low with more legroom but it was nothing.
It was one of the most uncomfortable flights i have ever experienced.
Staff was just ok but seats are really really bad.
I would not recommend it to anyone.",9,"2018",3
"Pegasus-Airlines","very bad plane.","we flied to koln. plane delyaed for 40 minutes.with a very bad plane.. totoaly not comfortable and very noisy. never again.",9,"2018",1
"Pegasus-Airlines","Stay away from this airline !!! Absolutely Terrible !!","Terrible is an understatement - they stuffed about 20 passengers seating arrangement and a fight broke out in the cabin because of this ... no cabin crew member speaks English ... baggage collection was a total mess they had us waiting on the wrong carousel ... stay away from this airline .... this is an honest review !!! I was ready to lose my cool - 7.5 hours of absolute torture dealing with this airline !!! Rated a Pegasus a 1/5 —> STAY AWAY !!! Fly Turkish Airlines instead !!",9,"2018",1
"Pegasus-Airlines","Normal","It's average company like others low cost, i took a flight in Tel-Aviv to Instambul to take another to Geneva and was normal and at time",9,"2018",3
"Pegasus-Airlines","Pegasus Airlines","From London it all went fine. The aeroplane was basic but nice and comfortable. 4 stars in that. Coming back from Istanbul the service was appealing from the Turkish authorities. They did not have a good service in place so everyone was everywhere. Once we got on the aeroplane it was fine.",9,"2018",4
"Pegasus-Airlines","Worst Airline ever travelled","will not recommend to even to my enemies. poor in flight attendent, rude, absolutely no service, delayed flights, seats are like rocks.",9,"2018",1
"Pegasus-Airlines","Pegasus Airlines","Pegasus Airlines is a low cost company working in EMEA and in Turkey.
The company has its HUB in Sabiha Gokcen airport (Istanbul).
Well connected with the city centre by bus and, in a short future, by metro.
The Company has really low cost tickets and personnel is quite gentle and professional.
They don't disturb You during the flight with marketing issues and the luggage politic is reasonable.",9,"2018",5
"Pegasus-Airlines","Not so good","I think Pegasus should review its flight policy. It is very strange for a passenger to buy a water bottle . I recommend that at least they make the water free and include is cost to the ticket price. In all I did not enjoy the flight and the seat was very uncomfortable. In all I hope they improve cause they are a big company .",9,"2018",3
"Pegasus-Airlines","not the best airline","we choose this airline because it was the cheapest and its landed at Lyon airport which was our final destination, we pay extra money to choose our seats which I can recommend all of you to do if you want a better space for yourself, I really don't recommended for oldest people or for kids because there is no entertainment screen, or even a radio! and if you like to have a meal or food or drink you should pay for it (in dollars, Euro or Turkish Lira) and credit card but most of times its not works so you will stay hungry if your credit card not work and you don't have cash money, for me I already take with me water and some snakes",9,"2018",2
"Pegasus-Airlines","Not very good and in particular the luggage put in overhead llockers","Flight from Stansted OK. But return flight from Istanbul there was no control over the size and weight of luggage put in the overhead lockers by the Turkish Travellers which left very little e or no space for the luggage which the remaining passengers had to put in the lockers and these were passengers observing the size and weight laid down by Pegasus Airlines",9,"2018",2
"Pegasus-Airlines","Big delay","We have fly from Belgrade to Antalya, we have a connection flight at Istanbul, Asian side. Barely find the gate for connecting flight, because there was no flight on big screens, finally got it, and then the delays started, basically we started the trip at 10 in the morning and arrived at Antalya 2 in the morning next day. ( it takes 3 hours of flying)",9,"2018",3
"Pegasus-Airlines","Good Airline","Have travelled with Pegasus airlines on a few occasions. We have never had any delays, the planes are always clean, airline staff are very polite and helpful.havent eaten on board so can't comment in the food. Good value for money. Would highly recommend Pegasus.",9,"2018",5
"Pegasus-Airlines","Prague - SAW Cabin baggage allowance","I have flown with Pegasus multiple times before and very familiar with their limitations. However, the flight from Prague to SAW was far the worst one among all. The cabin baggage I have used multiple times before with Pegasus from DXB-SAW was not accepted due to its size at the boarding gate and they asked me to pay 60 Euro in order to put it in the cargo. My checked in baggage was only 14.7kg and my hand bag was not even 5kg. The ground personnel was so rude and he only decided to penalize me and other two passengers, whereas, many were let go. I'll need a lot of convincing to fly with Pegasus again.",9,"2018",2
"Pegasus-Airlines","BEWARE DO NOT BOOK.","WORST AIRLINE EVER. Flight delayed 4 hours and no comment from the staff. Captain never spoke to any of the passengers the entire flight! No one knew what was happening. Not even a glass of water in the heat. Then arrived in London 4 hours late and luggage was lost! Still waiting to hear back but nothing delivered so far. Im not holding my breath but looking at a claim for compensation. When I called their uk number they told me to go away and try calling someone in Turkey. Worst customer service and airline Ive ever travelled with. Pay the extra and go elsewhere.",9,"2018",1
"Pegasus-Airlines","Good value for money","No problems on the flight. Just little room for legs but it is normal as it is a low cost company, that was ok, as expected.",9,"2018",4
"Pegasus-Airlines","Bad transfer between terminals","The airline transfer you from Ankara airport international arrival to domestic departure to fly to Istanbul then your can't find your luggage in the domestic arrivals at Istanbul. You can find it after asking so many people in international arrivals that can't be reached because you are simply outside the terminal. After several attempts to allow you enter again you should explain you problem and only one person is allowed to go inside and get the luggage. It will take you more than one hour to figure that out. It is simply a chaos.",9,"2018",3
"Pegasus-Airlines","No Air, No Space","I know this is a budget airlines but at least they give the one bottle water to passengers. Also they have a air condition or air condition was a broken.",9,"2018",2
"Pegasus-Airlines","Nothing is free of charge","You need to pay for anything as soon as you stepped in the aircraft. In this way they are able to profit and fly. You expect, at least on the international flights, something should be served for free. I don’t know if it is cheaper than the other airliners, nevertheless a good choice when you go to the Anatolian, in other words to the Asian side of Istanbul. Leg space is wide enough, I guess, but if someone wide sits by you, you will be in close relation with her or him throughout your flight. The aircrafts look new and well maintained.",9,"2018",4
"Pegasus-Airlines","Flight to Dubai.","I went out to visit my friend in Dubai. So looked for the best value flight I could find, I couldn’t believe it, £224 return from Gatwick to Dubai. Changing flights in Istanbul. What a pleasant surprise this was, definitely several levels higher than the U.K. Low cost Airlines, great service all the way, food was good too. Would go again with them and would highly recommend this Airline.",9,"2018",5
"Pegasus-Airlines","First time with such airlines...and definitely the last","We booked a round trip to Europe. In bound trip was with Turkish airlines and it was perfect. Outbound flight was with Pegasus Airlines. I believe the airlines operator got mixed up between cheap flights and flying cheap!
We had to wait 40 minutes in line because the system was not working.
International flight of more than four hours with no water to drink...I don't mind not having entertainment system, food. etc...but water!!!are they serious. you need water you need to buy a 300 ml bottle for 2 euros! Such flight could be convenient for a short trip between neighboring countries...but definitely no long ones. Unless you really cannot afford to fly the regular standard airlines...then I guess you need to accept such a service",9,"2018",1
"Pegasus-Airlines","Worst airlines ever","The crew is the worst I’ve ever seen in my entire life. Me and my husband travel all the time, at least 4-5 times a year and we’ve used many airlines in the past but this airlines is the worst by far. The crew is rude and inefficient and they don’t speak any English. They offer cheap flight but sometimes it’s not worth it with the way they treat you. FIND ANOTHER AIRLINE.",9,"2018",1
"Pegasus-Airlines","A full flight!!","Well.......have travelled on many of the budget airlines but never this one before.....and perhaps never again!
Appalling - arrogant staff who did not seem to care.
Sat next to two ""blind"" ladies who were given immigration card when close to Stansted and requested to fill them in........HOW?

After some thought and with some reluctance crew member ""Pinar"" did the honours. What would the situation have been if this had not happened?

Duty of care comes into question?",9,"2018",2
"Pegasus-Airlines","Poor Flight","We flew from Stansted UK to Ercan Cyprus via Istanbul Turkey, the outbound flight was cramped, but the return flight was one of the most awful flights i have had, the seats were cramped, the air con was non existent and the in flight drinks were a absolute rip off, i can only say that i will never fly with this awful airline again, you can hardly ever move for the trolley services up and down the plane for most of the flight, and the transit through Istanbul is atrocious with the amount of security checks, even in the departure lounge, note to self and others if at all possible do not transit this place.",9,"2018",2
"Pegasus-Airlines","Bad Ariline","What can i say?
It is a bus that can fly hehe

First, they are deltong too much
Second, they give you only 20kg for each person!
Third, the chairs are hard and not comfortable.
Fourth, there is no meal during flight
...etc

I think i will not travel again with this airline😣",9,"2018",1
"Pegasus-Airlines","Everything was great","We flew the route: from Istanbul, Turkey - Sabiha Gokcen (SAW) to Dalaman, Turkey - Dalaman (DLM) in august. The flight was short, everything went smoothly.",9,"2018",5
"Pegasus-Airlines","You get what you pay for","Flight was ok, poor leg room, and no in flight service unless yoi pay for it.You get what yoi pay for cheap fare, cheap flight.",9,"2018",3
"Pegasus-Airlines","On time, comfortable flight","This was a return flight Bishkek-Osh, which I booked with Pegasus ... but in both directions the plane was an Air Manas one.

The planes were modern, the service superb, and the arrivals on time - and I paid €40 return.

I particularly liked the way the plane staff only allowed a certain number of passengers on board at a time (and on the outward leg called passengers with young children, or with mobility problems, ahead first).",9,"2018",4
"Pegasus-Airlines","Lost baggage, blatantly rude and horrible service","This is the worst airline to ever travel with! The officers are rude, unhelpful and lie!
I missed my connecting flight to Abu Dhabi and went to the Pegasus stand for help. The stand was empty and after waiting for 3 hours for someone to show up, I had to walk around the airport and outside to the transfer section to find a representative of the airline!!!! I was informed that all upcoming flights were fully booked, I informed the Pegasus officer that I will be booking my connecting flight through another airline To even a different city as I need to be in UAE as soon as possible and figured I had everything dealt with.
To my surprise when I went to confirm on my baggage location, I was informed it would not be transferred with me to UAE on my new flight and I need to book a flight with them for my bag to fly with me after I had already purchased my second flight!!!!
To make it worse, they said I had to check out to claim my baggage (which I cant as I need a visa to enter Turkey) or else it will basically just stay in Turkey!! This is absolutely ridiculous! Telling me that basically my bag is stuck in Istanbul and there is no way for it to be shipped to UAE!

The whole crew of Pegasus were highly unprofessional, unhelpful and blatantly rude!!!!

After multiple talks trying to understand the logic of my bag being stuck in Turkey, one of the Pegasus officers agreed to check out my bag and transfer it to my baggage on my flight. He took a picture of my boarding pass and information and assured me that my bag will be on my flight! I confirmed with him 3 times and he told me not to worry it will be there!

Low and behold, I reach Sharjah airport with no sign of my bag, and they inform me that no baggage has been checked in on my name and that the bag should be in Sabiha Airport still in Turkey!!!!!!!

I have no clue on the whereabouts of my bag!!!!",9,"2018",1
"Pegasus-Airlines","flight late leaving, NOT in airlines control, check in to flight attendants excellent some passengersrs awful","Flight late leaving, NOT in airlines control, had updates at gate from Pegasus staff check in to flight attendants excellent some passengers awful, which spoils things but not the airlines fault",8,"2018",4
"Pegasus-Airlines","The worst airline","Despite the delays that seem pretty business as usual, the cabin condition is the worst that I have seen (dirty toilets, uncomfortable chairs, Loud announcements on night flights...). I will never fly again with them.",8,"2018",1
"Pegasus-Airlines","worst flight ever","we were 3 people, we had the worst experience ever, bad flight, unorganized, messy, unprofessional, rude, racist, and worst of all very material, all they care about is money, if we have one extra kilo they will charge us over weight, and this is what happened to us, they closed the plane gate, didn't allow us to go in till we pay the extra weight, they were standing on the gate like a gang: you pay you travel you don't pay you stay here. one lady was crying saying that she doesn't have money to pay and she was begging them to let her enter they didn't care, they were treating people as if they are animals not human being. and one more thing, last minute they change the gate, we were running to catch the plane.i will never ever fly pegasus again even if it was for free, and will never recommended it .shame on you pegasus.",8,"2018",1
"Pegasus-Airlines","Horrible customer service","My flight was cancelled due to a strike in the arrival airport.

I understand that. Sh@t happens!

But the peegasus stuff are totally clueless, unfriendly, liers and arroggant pr@cks.

Promised a hotel for the cancelled flight after they chamged their mind, had to sleep on the cbaors with my w8fe and 8 year old and we had to should our way in order to get a nwxt flight as they were all ""full"" but whwm my wife asked another independed ticket operation in S. GOCKEN they miracolously foumd 3 tickets for the 2nd morning flight. Name of the totally horrible assistan was Yasmin, avaid her like the plague if you get stuck in Pegasus in Istanbul",8,"2018",1
"Pegasus-Airlines","First time experience with Pegasus- much better than expected","I and 3 kids have taken 4 flights with pegasus airline - and to my pleasant surprise I can sincerely say that not only the aircrafts but overall service and experience was good .
It is nothing to be compared with luxurious 5 star airlines- but aircrafts were all new and well maintained ( I am sure maybe older aircrafts are being utilized on other sectors) . Be prepared to have some movies/ magazines or games - also the aircrafts- even airbus- have been designed with minimum comfort- meaning no entertainment/ seats do not recline. Good leg space/ clean aircraft. Staff were pleasant on all sectors- only one thing - they should be trained to assist families with small kids and elderly people. Other than that- happy with the experience and price !",8,"2018",3
"Pegasus-Airlines","Terrible staff and terrible airline. Never again","Flying back home to Bahrain from London. Faced terrible staff and extremely rude supervisor who wanted to scam me for an extra 40 pounds because my luggage was overweight, which it wasn't according to their rules on their website and on my ticket (8kg cabin plus laptop bag). Plus means in addition to, but instead they weighed my laptop bag and were counting it against my 8kg allowance, quoting ""new rules"". If the ""new rules"" aren't on their website then they have no right to enforce it, how else is a customer supposed to know? I had to throw quite a few things away until my cabin bag was practically empty. The entire time staff was being rude and staring as if they suspected me.

Then they started acting strange about my destination (Bahrain)... If it's a destination the airline offers I don't understand why they have any issues someone is flying there???

Overall terrible airline with horrible staff. Seats uncomfortable, no in flight entertainment etc. I'm a frequent flyer, flown top airlines like Etihad all the way to budget airlines like Ryanair. This was by far the worse one. Don't buy their tickets and hit them where it hurts, their bottom line.",8,"2018",1
"Pegasus-Airlines","Good for internal flights","A321-200 service with flying time of 1 ¼ hours, leg room and seat comfort much better that previous sector, the plane was also less noisy and cleaner, again no entertainment, and you pay for food and beverages; I would recommend this airline for short services only.",8,"2018",3
"Pegasus-Airlines","Bad Experience","B737-800 Service, the flight lasted for 3 ½ hours, cramped and uncomfortable seat, and noisy plane; food and beverages at a cost, no entertainment, adding to this low level of cleanliness, and take off/arrival on time; I selected this flight because of timing convenience, otherwise I would pay more and take another airline",8,"2018",2
"Pegasus-Airlines","Economy Traveling","The flight was average. the seats were to close from each other with minimum leg space. Food and beverage is available for a fee. It is not bad for a 3 hour flight when you are travelling with minimum cost.",8,"2018",3
"Pegasus-Airlines","Not ideal for long-hail trips","I would not recommend it for flights longer than 2 hours. Char not comfortable, bad in-flight service and care.",8,"2018",2
"Pegasus-Airlines","Not bad as people are describing","It is low cost airline so the price what I have paid it was very good.
Pro:
1. On time service.
2. Staff were helpful
3. Check in was very easy.
4. Priority for infants.
Cons:
1. Not good for longer people as leg room is not good except first row.
2. No entertainment e.g. TV or music.
3.Free food is just ok
4. I flight paid food was good , u need to pay 13 euro with wine.
5. They don't take care much for baby stroller.
Finally I want to say what u will pay.....same u will get.",8,"2018",3
"Pegasus-Airlines","Not bad Airlines.","Not bad Airlines. The legroom is good, but the chair is not comfortable unfortunately. If you book with a travel agent be sure from your booking information such as meal bag and seat. The staff is kind. But SAW airport is too messy especially at the arrival.
A big tip: quit Istanbul before 5hours of your flight time. Too much traffic on the bridge to Sabiha Airport.",8,"2018",3
"Pegasus-Airlines","Cheap and safe","Comfortable and cheap international flight which is hard to find novadays. They were helpful and caring. thanks.",8,"2018",5
